 "s" , "p" , "o" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeriod" , "http://www.wikidata.org/entity/Q4692" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeriod" , "http://www.wikidata.org/entity/Q7018" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeriod" , "http://www.wikidata.org/entity/Q7034" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeriod" , "http://www.wikidata.org/entity/Q7017" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeriod" , "http://www.wikidata.org/entity/Q6927" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectObject" , "http://www.wikidata.org/entity/Q3305213" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectObject" , "http://www.wikidata.org/entity/Q93184" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectObject" , "http://www.wikidata.org/entity/Q15711026" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeople" , "http://www.wikidata.org/entity/Q1089074" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeople" , "http://www.wikidata.org/entity/Q359047" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeople" , "http://www.wikidata.org/entity/Q19753788" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeople" , "http://www.wikidata.org/entity/Q25120" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeople" , "http://www.wikidata.org/entity/Q309618" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeople" , "http://www.wikidata.org/entity/Q3438258" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeople" , "http://www.wikidata.org/entity/Q3858582" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeople" , "http://www.wikidata.org/entity/Q689563" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeople" , "http://www.wikidata.org/entity/Q758132" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeople" , "http://www.wikidata.org/entity/Q778445" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeople" , "http://www.wikidata.org/entity/Q961451" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasSubjectPeople" , "http://www.wikidata.org/entity/Q963683" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "https://w3id.org/artchives/hasFirstLink" , "http://fondazionelonghi.ddns.net:8000/archivio/" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.wikidata.org/entity/Q9388534" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "http://www.w3.org/2000/01/rdf-schema#comment" , "archival collection" ,
 "https://w3id.org/artchives/collectionarchivio-longhi" , "http://www.w3.org/2000/01/rdf-schema#label" , "Archivio Longhi" ,
 "https://w3id.org/artchives/idellamonica-at-itatti-dot-harvard-dot-edu" , "http://www.w3.org/2000/01/rdf-schema#label" , "idellamonica@itatti.harvard.edu" ,
 "http://www.wikidata.org/entity/Q19753788" , "http://www.w3.org/2000/01/rdf-schema#label" , "                       Carlo Gamba" ,
 "http://www.wikidata.org/entity/Q25120" , "http://www.w3.org/2000/01/rdf-schema#label" , "                       Pier Paolo Pasolini" ,
 "http://www.wikidata.org/entity/Q309618" , "http://www.w3.org/2000/01/rdf-schema#label" , "Giorgio Morandi" ,
 "http://www.wikidata.org/entity/Q309618" , "http://www.w3.org/2000/01/rdf-schema#label" , "                 Giorgio Morandi" ,
 "http://www.wikidata.org/entity/Q309618" , "http://www.w3.org/2000/01/rdf-schema#label" , "                       Giorgio Morandi" ,
 "http://www.wikidata.org/entity/Q3438258" , "http://www.w3.org/2000/01/rdf-schema#label" , "                       Rodolfo Pallucchini" ,
 "http://www.wikidata.org/entity/Q3858582" , "http://www.w3.org/2000/01/rdf-schema#label" , "                       Mino Maccari" ,
 "http://www.wikidata.org/entity/Q689563" , "http://www.w3.org/2000/01/rdf-schema#label" , "                       Gianfranco Contini" ,
 "http://www.wikidata.org/entity/Q758132" , "http://www.w3.org/2000/01/rdf-schema#label" , "                       Attilio Bertolucci" ,
 "http://www.wikidata.org/entity/Q778445" , "http://www.w3.org/2000/01/rdf-schema#label" , "Giulio Carlo Argan" ,
 "http://www.wikidata.org/entity/Q778445" , "http://www.w3.org/2000/01/rdf-schema#label" , "       Giulio Carlo Argan" ,
 "http://www.wikidata.org/entity/Q778445" , "http://www.w3.org/2000/01/rdf-schema#label" , "                 Giulio Carlo Argan" ,
 "http://www.wikidata.org/entity/Q778445" , "http://www.w3.org/2000/01/rdf-schema#label" , "                       Giulio Carlo Argan" ,
 "http://www.wikidata.org/entity/Q961451" , "http://www.w3.org/2000/01/rdf-schema#label" , "Umberto Barbaro" ,
 "http://www.wikidata.org/entity/Q961451" , "http://www.w3.org/2000/01/rdf-schema#label" , "        Umberto Barbaro" ,
 "http://www.wikidata.org/entity/Q963683" , "http://www.w3.org/2000/01/rdf-schema#label" , "                       Francesco Arcangeli" ,
 "http://www.wikidata.org/entity/Q1054145" , "http://www.w3.org/2000/01/rdf-schema#label" , "Carlo Braccesco" ,
 "http://www.wikidata.org/entity/Q131221" , "http://www.w3.org/2000/01/rdf-schema#label" , "futurism" ,
 "http://www.wikidata.org/entity/Q244209" , "http://www.w3.org/2000/01/rdf-schema#label" , "Lucia di Lammermoor" ,
 "http://www.wikidata.org/entity/Q2683" , "http://www.w3.org/2000/01/rdf-schema#label" , "Parma" ,
 "http://www.wikidata.org/entity/Q318117" , "http://www.w3.org/2000/01/rdf-schema#label" , "Masolino da Panicale" ,
 "http://www.wikidata.org/entity/Q471179" , "http://www.w3.org/2000/01/rdf-schema#label" , "Ranuccio Bianchi Bandinelli" ,
 "http://www.wikidata.org/entity/Q528620" , "http://www.w3.org/2000/01/rdf-schema#label" , "Giuseppe Maria Crespi" ,
 "http://www.wikidata.org/entity/Q5811" , "http://www.w3.org/2000/01/rdf-schema#label" , "Masaccio" ,
 "http://www.wikidata.org/entity/Q5811" , "http://www.w3.org/2000/01/rdf-schema#label" , "                          Masaccio" ,
 "http://www.wikidata.org/entity/Q8457" , "http://www.w3.org/2000/01/rdf-schema#label" , "Antonio da Correggio" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P106" , "http://www.wikidata.org/entity/Q1792450" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P106" , "http://www.wikidata.org/entity/Q4164507" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P106" , "http://www.wikidata.org/entity/Q11774202" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P106" , "http://www.wikidata.org/entity/Q3400985" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P27" , "http://www.wikidata.org/entity/Q38" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P800" , "https://w3id.org/artchives/artHistorianBibliography" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q220" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q778445" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q1056780" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q1416884" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q2790" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q511138" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q599434" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q7809" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P569" , "1906" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.wikidata.org/wiki/Property:P570" , "1988" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.wikidata.org/entity/Q5" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://www.w3.org/2000/01/rdf-schema#label" , "Cesare Brandi" ,
 "http://www.wikidata.org/entity/Q1056780" , "http://purl.org/dc/terms/description" , "Cesare Brandi graduated in Law in 1927 at the University of Siena and in literature in 1928 at the University of Florence. Free Professor of Medieval and Modern Art History at the University of Rome since 1934, he was called to the Chair of the History of Medieval and Modern Art at the University of Palermo in 1961.
In 1930 he began his career in the Administration of Antiquities and Fine Arts at the Soprintendenza ai Monumenti e Gallerie di Siena and in 1933, having become Inspector, he moved to the Soprintendenza ai Monumenti di Bologna where he organized a first restoration workshop.
In 1936, he was called to Rome with inspection functions at the Antiquities and Fine Arts Department, then accepted the appointment as Superintendent of Studies in Udine, then the transfer with the mixed position of Superintendent and Superintendent in the Governorate of the Italian Aegean Islands.
In 1938 he was recalled to his homeland with the specific task of creating the Central Institute of Restoration of which he was appointed director from 1939 to 1959. From 1948 he began his relations with UNESCO and a long series of activities with foreign countries.
In 1953 he became Soprintendente of the Administration of Antiquities and Fine Arts.
After having been secretary of the magazine "Le Arti" with Giulio Carlo Argan, he founded in 1947, and directed until 1950, the critical and literature magazine "L’immagine ". Also in 1950 he founded the "Bollettino dell'Istituo Centrale del Restauro".
